"id_cuidador","id_usuario","nome","sexo","data_nascimento","parentesco_paciente","telefone"
"47339","47339","Michael James","M","1985-05-14","Primo","(108)023-1392"
"47340","47340","Tina Osborne","F","1984-10-26","Cônjuge","382-146-8113"
"47341","47341","George Brown","F","1983-05-08","Filho","+1-679-770-9371x06682"
"47342","47342","Stephanie Rodriguez","F","1958-08-09","Nora","066-227-7200"
"47343","47343","Diana Bean","M","1987-11-11","Nora","7398368662"
"47344","47344","Patrick White","M","1976-01-19","Filho","+1-762-961-0703x15962"
"47345","47345","Jennifer Watkins","M","2005-01-11","Filha","+1-018-258-3076x8797"
"47346","47346","Sherry Clark","F","2003-01-10","Cônjuge","(234)785-1054x8213"
"47347","47347","Lee Wright","M","1970-01-19","Cônjuge","3862682063"
"47348","47348","Janice Thompson","F","1988-09-13","Nora","371.140.7822x573"
"47349","47349","Cristina Leblanc","M","1961-04-29","Filha","809.634.6757x868"
"47350","47350","Julia Adams","M","1982-07-02","Nora","001-373-246-9211"
"47351","47351","Beth Lane","F","1980-09-22","Filha","222.450.7400x598"
"47352","47352","Timothy Garcia","M","1963-09-17","Filho","136.620.8072x2134"
"47353","47353","Norman Walker","F","1972-10-23","Filha","487-352-3600"
"47354","47354","Jennifer Martinez","F","2001-07-13","Sobrinho","(878)928-2195"
"47355","47355","Megan Erickson","M","1994-05-22","Filha","001-083-780-0910x679"
"47356","47356","Christina Banks","M","1998-09-13","Sobrinho","+1-477-633-0732x34882"
"47357","47357","Mary Holmes","F","1956-08-27","Primo","896.380.8625"
"47358","47358","Tabitha Shah","M","1983-12-16","Filha","041.986.2775x144"
"47359","47359","Christian Hamilton","M","1986-05-08","Filho","(233)249-1610x90910"
"47360","47360","Tina Walker","F","1999-11-09","Filha","527-083-1824x305"
"47361","47361","Ian Olson","F","1981-08-23","Filha","663-701-6645"
"47362","47362","Jacob Hawkins","M","1991-12-15","Nora","+1-153-298-4370x1716"
"47363","47363","Larry Snyder","F","1976-07-09","Genro","(171)931-2082"
"47364","47364","Kevin Monroe","M","1999-05-05","Sobrinho","(044)606-9090x141"
"47365","47365","Janice Harrington","F","1993-03-11","Genro","(811)525-6979x771"
"47366","47366","Kathleen Baker","M","1961-02-01","Cônjuge","467-724-4685x4685"
"47367","47367","Suzanne Ingram","M","1975-06-22","Cônjuge","350.156.0068x57522"
"47368","47368","Samuel Cole","M","1971-05-13","Filha","001-887-294-2705x0337"
"47369","47369","Patricia Hood","F","1957-10-27","Cônjuge","013.664.0733"
"47370","47370","Trevor Richardson","M","1965-01-05","Sobrinho","+1-314-815-7727x383"
"47371","47371","Steven Steele","M","1976-06-27","Filha","(238)285-6118x5036"
"47372","47372","Kimberly Nelson","M","2001-05-25","Filha","(756)510-9306x43115"
"47373","47373","Whitney Mitchell","M","1996-06-23","Filho","(530)846-0688"
"47374","47374","Michael Page","M","1976-02-26","Primo","001-523-783-0280x26941"
"47375","47375","Robert Patterson","F","1970-03-26","Genro","519.292.4950"
"47376","47376","Larry Cantrell","F","1973-03-05","Nora","+1-056-267-6330"
"47377","47377","Connie Lewis","F","1969-08-25","Filho","001-236-512-2823"
"47378","47378","Lori Dudley","M","1962-09-03","Sobrinho","001-214-822-7804"
"47379","47379","Gail Brown","F","1981-06-03","Nora","418-522-5357"
"47380","47380","Jaime Diaz","F","1970-03-31","Nora","540.786.8471"
"47381","47381","Jon Patel","F","1985-12-21","Nora","060-194-1177"
"47382","47382","Brooke Hoover","F","1976-10-04","Cônjuge","714.562.2024"
"47383","47383","Deanna Jones","F","1960-10-30","Nora","001-233-385-2611x7752"
"47384","47384","Oscar Duarte","F","1972-04-09","Nora","775-450-8212x237"
"47385","47385","James Reeves","F","2002-11-17","Filho","+1-913-721-4408x86802"
"47386","47386","Stefanie Bell MD","F","1959-01-28","Genro","7766159277"
"47387","47387","Karina Carrillo","F","1996-05-22","Sobrinho","+1-738-181-8881x037"
"47388","47388","Susan Lee","F","1958-04-15","Filha","505.093.5803x8836"
"47389","47389","Rhonda Sherman","F","1964-01-22","Cônjuge","+1-114-227-2703x35432"
"47390","47390","Joseph Gross","F","1981-02-26","Filho","+1-139-080-9702"
"47391","47391","Elizabeth Gonzalez","M","1964-10-28","Sobrinho","9547718855"
"47392","47392","Alyssa Soto","F","2002-05-29","Primo","001-141-145-0888"
"47393","47393","Lisa Rivera","M","2002-05-04","Cônjuge","(697)009-3141x635"
"47394","47394","Fred Anderson","F","2002-12-01","Filha","962-627-5447"
"47395","47395","Virginia Brown","F","1976-08-06","Genro","001-209-864-1915"
"47396","47396","Mary Rogers","F","1975-06-29","Filha","851-292-9625x13696"
"47397","47397","Paul Melendez","F","1992-08-03","Cônjuge","001-897-925-6886"
"47398","47398","Gabriel Wells DVM","F","1979-09-26","Sobrinho","5972113775"
"47399","47399","Jonathan Olsen","F","1958-12-03","Sobrinho","857.733.2662"
"47400","47400","Billy Williams","F","1964-05-06","Genro","(277)611-0673"
"47401","47401","Corey Roy","M","1982-12-19","Sobrinho","001-640-417-5544x0052"
"47402","47402","Catherine Santana","F","1971-01-27","Cônjuge","176.663.5337x53126"
"47403","47403","Robert Guerra","M","1984-10-05","Filho","4726174913"
"47404","47404","Crystal Garza","F","1989-01-23","Filha","(250)073-1446x598"
"47405","47405","Dr. Tammy Williamson","M","1963-04-02","Cônjuge","180-679-3214"
"47406","47406","Wendy Edwards","M","1992-10-22","Genro","001-324-478-6550x8147"
"47407","47407","Rachel Moreno","M","1999-02-22","Primo","242-223-9564x9680"
"47408","47408","Michael Grimes","F","1960-12-18","Filha","+1-649-925-7986x51249"
"47409","47409","Charles Sanders","F","1959-06-28","Sobrinho","(924)890-4761x8855"
"47410","47410","Sharon Williams","F","1991-04-26","Nora","489.590.9142x31443"
"47411","47411","Christopher Hoffman","M","1964-05-29","Genro","114.181.2951x039"
"47412","47412","Leah Turner","M","2000-01-14","Primo","773-643-1292x628"
"47413","47413","April Brown","F","1974-07-01","Primo","4607676245"
"47414","47414","Christopher Duke","F","1973-01-24","Filho","927.117.7523x5478"
"47415","47415","Patrick Levy","M","1989-04-02","Filho","715.834.3242x7955"
"47416","47416","Catherine Mitchell","F","1964-11-18","Genro","1418049276"
"47417","47417","Alyssa Mendoza","M","1957-08-08","Nora","955-469-6279x46692"
"47418","47418","Patricia Neal","F","1995-07-25","Cônjuge","350-443-2580x5644"
"47419","47419","Michelle Collins","M","1983-04-15","Nora","001-542-879-4424x9518"
"47420","47420","Timothy Thompson","F","1969-12-26","Nora","887.562.6589x8830"
"47421","47421","Lauren Harrison","F","1987-06-22","Filha","727.451.8391x33051"
"47422","47422","Bryan Allen","F","2002-08-27","Sobrinho","+1-105-728-7894x4300"
"47423","47423","Ashley Barron","F","1982-11-07","Genro","+1-753-616-0108x80863"
"47424","47424","Katherine Rice","F","1987-09-10","Nora","(508)682-8872"
"47425","47425","Terry Black","F","1970-03-30","Sobrinho","(211)783-8919x768"
"47426","47426","Rachel Jones","M","1957-02-21","Primo","622.183.6170"
"47427","47427","Ronald Davis","M","1965-06-16","Filha","+1-600-505-7245x379"
"47428","47428","Jerry Vasquez","M","2001-04-07","Filha","001-211-610-2178x8878"
"47429","47429","Jesse Shaw","M","1968-05-05","Filha","133.735.9565x33603"
"47430","47430","George Roberts","F","1963-05-17","Sobrinho","001-539-259-7051"
"47431","47431","Mary Ortiz","F","1961-06-16","Sobrinho","(726)952-2082"
"47432","47432","Sierra Moore","M","1982-06-29","Filha","087-880-7731x051"
"47433","47433","Robert Santos","M","1989-08-03","Filha","506-436-6593x66228"
"47434","47434","Brooke Medina","F","1969-11-07","Cônjuge","2041409968"
"47435","47435","John Martinez","M","1976-02-01","Filha","(360)387-5065x521"
"47436","47436","Thomas Knight","F","1975-04-06","Filha","(322)630-5226x2147"
"47437","47437","Robert Snow","M","1999-10-02","Primo","8070000597"
"47438","47438","Jeffrey Hayes","F","1988-03-31","Cônjuge","001-117-291-2807"
"47439","47439","Eric Rodriguez","M","1996-06-20","Genro","(565)291-0673x53336"
"47440","47440","Amanda Barber","F","1968-09-07","Sobrinho","506.686.7323x188"
"47441","47441","Brian Strickland","M","1996-12-23","Filha","928.063.3294"
"47442","47442","Aaron Vega","F","1976-08-31","Nora","(288)209-6746"
"47443","47443","Michael Brown","M","1991-10-07","Nora","357-441-3416x9583"
"47444","47444","Paul Powers","M","2001-05-11","Primo","438-251-1450x3403"
"47445","47445","Casey Johnson","M","1962-06-09","Filha","922.314.1730x278"
"47446","47446","Michelle Hill","F","1990-03-16","Sobrinho","6935507406"
"47447","47447","Mary Fowler","M","1989-12-12","Filha","(227)089-4454"
"47448","47448","Misty Wilkinson","F","2000-07-17","Nora","536-966-9876x488"
"47449","47449","Holly Greene","F","1994-05-28","Nora","6239656833"
"47450","47450","Antonio Golden","F","1965-02-14","Nora","(584)321-3312x5865"
"47451","47451","Laura Becker","M","1959-10-29","Nora","742-280-8742"
"47452","47452","Patrick Cunningham","M","2003-11-06","Filha","5889374718"
"47453","47453","Dean Mills","F","1982-12-23","Sobrinho","+1-321-040-4466x087"
"47454","47454","Eric Gonzales","F","2005-07-21","Genro","976.499.7019x60670"
"47455","47455","Jeffrey Malone","M","1985-02-22","Filha","727-772-5942x8776"
"47456","47456","Melody Collins","F","1997-03-12","Filha","(883)508-6495"
"47457","47457","Paul Lawrence","M","2003-01-18","Cônjuge","(686)067-4930x281"
"47458","47458","Steven Bryant Jr.","M","1960-11-19","Nora","+1-503-515-5415x64878"
"47459","47459","Nathan Williams","M","1996-12-26","Primo","+1-856-407-1053x5474"
"47460","47460","Jennifer Lee","M","1984-01-09","Filha","981-929-2421x627"
"47461","47461","Ashley Kelley","M","1968-04-04","Filho","001-397-678-7192x387"
"47462","47462","Shannon Hall","F","1972-12-13","Filho","001-297-000-7346"
"47463","47463","Larry Richards","F","1969-04-20","Filha","001-556-075-8075x59739"
"47464","47464","Kenneth Sharp MD","M","1962-08-25","Nora","+1-719-285-7615x2358"
"47465","47465","Elizabeth Garcia","M","1999-04-09","Filha","043.857.6682"
"47466","47466","Raymond Harris","M","1989-05-06","Genro","001-446-313-5922"
"47467","47467","David Brown","M","1995-08-26","Sobrinho","812-548-0773x982"
"47468","47468","Todd Kennedy","F","1960-09-26","Nora","001-918-846-2810x808"
"47469","47469","Denise Estrada","F","1983-05-22","Nora","550-305-1597"
"47470","47470","Lisa Matthews","M","1972-10-05","Genro","(528)186-0418x08150"
"47471","47471","Crystal King","F","1969-05-19","Genro","518.239.0318"
"47472","47472","Brian Price","F","1965-02-26","Genro","(342)200-7569x95439"
"47473","47473","Ashley Davidson","M","1990-06-14","Filho","+1-045-278-3790x84068"
"47474","47474","Andrew Stewart","M","1989-11-21","Filho","001-165-195-3985"
"47475","47475","Christopher Myers","F","1957-05-09","Primo","(028)065-0223"
"47476","47476","David Wilkins","F","1973-11-12","Genro","766-405-5604"
"47477","47477","Erica White","M","1974-03-29","Primo","755-460-4383"
"47478","47478","Gary Sanchez","F","1989-03-26","Cônjuge","016-306-1163x5647"
"47479","47479","Jason Rich","F","1958-05-01","Filha","153.559.3439x7464"
"47480","47480","Michael Brewer","F","1977-04-29","Genro","001-588-018-2142x6667"
"47481","47481","Matthew Owens","F","1988-04-24","Filha","001-795-490-4665x19243"
"47482","47482","Joseph Ward","F","1975-03-05","Cônjuge","001-558-487-8419x9377"
"47483","47483","Jennifer Lane","M","1996-03-22","Filho","(695)637-6220x824"
"47484","47484","Mrs. Nicole Smith DDS","M","1975-04-12","Filha","+1-350-739-0834x12849"
"47485","47485","Tyrone Hicks","F","2004-11-27","Genro","001-501-395-4757x0206"
"47486","47486","Dorothy Hernandez","M","1958-12-13","Sobrinho","9849761357"
"47487","47487","Andrew Thompson","M","1998-11-25","Filho","265.142.7351x313"
"47488","47488","Elizabeth Jefferson","M","1999-02-21","Cônjuge","+1-854-204-0420x771"
"47489","47489","Linda Saunders","F","1972-04-03","Filha","123.469.4269x3482"
"47490","47490","Angela Dean","F","1962-02-17","Filha","(415)680-9802"
"47491","47491","Mrs. Jillian Ware","M","1959-01-14","Filha","+1-731-515-4856x16951"
"47492","47492","Erica Flores","M","1994-08-09","Nora","622-197-4356"
"47493","47493","Jerry Green","F","1994-08-29","Filha","0883933016"
"47494","47494","Christopher Brown","F","1999-01-22","Genro","(231)096-4948"
"47495","47495","Susan Lowery","F","2004-06-14","Filho","001-892-244-8587"
"47496","47496","Keith Cunningham","M","1957-05-06","Genro","641.701.9043x60889"
"47497","47497","Thomas Hardy","F","1973-01-29","Genro","085-286-7296x202"
"47498","47498","David Bond","F","1964-11-15","Primo","3424896338"
"47499","47499","John Cooper","F","1976-08-17","Nora","001-374-750-4452x51432"
"47500","47500","Katherine Wright","F","1977-04-30","Primo","511-622-7053x1011"
"47501","47501","Erin Cochran","M","1981-12-15","Filha","3178644180"
"47502","47502","Evan Fischer","M","1960-04-17","Primo","(989)371-1250x8050"
"47503","47503","Marcia Gallagher","F","1994-07-28","Cônjuge","345.128.1126"
"47504","47504","Michael Hubbard","M","1987-06-06","Cônjuge","896.156.7275"
"47505","47505","Cynthia Chavez","M","1989-03-18","Sobrinho","3649566229"
"47506","47506","Matthew Greene","F","1991-11-04","Genro","(969)963-2302"
"47507","47507","Sara Young","M","1957-07-16","Nora","4011874328"
"47508","47508","Mary Jones","M","1981-02-03","Filho","001-866-285-9574x93410"
"47509","47509","Michelle Price","F","1977-08-23","Filha","878-847-5105"
"47510","47510","Hannah Benson","M","1985-09-07","Cônjuge","2349227926"
"47511","47511","Amanda Goodman","F","1999-12-16","Genro","(469)689-4168x3478"
"47512","47512","Hannah Dudley","M","1991-04-10","Sobrinho","+1-825-229-9593x4493"
"47513","47513","Sylvia Faulkner","M","1970-04-23","Primo","001-622-697-0384x219"
"47514","47514","Cheyenne Larsen","F","1988-12-07","Genro","(440)449-2597x12897"
"47515","47515","David Krueger","F","1964-05-15","Filho","(262)230-4512x283"
"47516","47516","Faith Lopez","M","1998-08-20","Cônjuge","001-600-612-5010x8011"
"47517","47517","Kim Callahan","M","2000-12-03","Sobrinho","+1-541-807-5691x95798"
"47518","47518","Brandon Park","M","1965-11-09","Filha","179.092.7023x9708"
"47519","47519","Holly Snyder","M","1996-03-02","Sobrinho","001-431-815-0655x121"
"47520","47520","John Phillips","F","1970-06-19","Filho","+1-683-511-4009x48990"
"47521","47521","Heather Jones","M","1984-01-23","Primo","372.228.6828x918"
"47522","47522","Danny Scott","M","1967-04-30","Primo","(293)029-7484"
"47523","47523","Patricia Watson","M","1964-07-07","Nora","9896660991"
"47524","47524","Ashley Brown","F","1998-09-23","Genro","001-762-188-9074x9638"
"47525","47525","Joshua Blanchard","M","1983-11-09","Genro","+1-083-134-0336x604"
"47526","47526","Diane Fitzpatrick","F","1980-06-19","Genro","009-354-4918"
"47527","47527","Kelly Houston","F","1980-12-30","Cônjuge","177.276.4477x552"
"47528","47528","Brent Bass","M","1985-02-26","Nora","001-548-281-4385x512"
"47529","47529","Juan Lane","M","1967-10-03","Genro","+1-143-047-7836x80785"
"47530","47530","Richard Hill","F","1964-01-02","Genro","+1-268-054-9953x85312"
"47531","47531","Scott Benjamin","M","1964-01-15","Filho","465.965.4513"
"47532","47532","Donna Dixon","F","1999-04-26","Sobrinho","001-408-430-4040x07375"
"47533","47533","Michelle Munoz","M","1973-04-09","Sobrinho","318.850.4952x5287"
"47534","47534","Mark Gonzalez","M","1992-07-08","Primo","(868)158-1350x627"
"47535","47535","Maria Owen","M","2004-02-16","Genro","817.609.7185"
"47536","47536","Pamela Smith","F","1963-01-20","Sobrinho","(456)505-1134"
"47537","47537","Martha Velez","M","1982-04-05","Primo","188.603.1259"
"47538","47538","Robert Jones","F","1959-06-09","Filho","001-826-577-4623x85325"
"47539","47539","Bryan Murphy","M","2003-08-16","Genro","(803)452-1872"
"47540","47540","Megan Mcbride","M","1961-07-18","Genro","(645)371-2842x1156"
"47541","47541","Erin Harvey","M","1969-09-01","Sobrinho","741-029-6629"
"47542","47542","Steve Martinez","M","1974-03-14","Cônjuge","973-489-4781"
"47543","47543","Henry Russell","M","1982-12-10","Cônjuge","001-101-331-6562x4930"
"47544","47544","Gina Woods","F","1996-02-23","Nora","700-087-5033x09002"
"47545","47545","Mariah Pierce","F","1995-06-08","Genro","001-040-212-8852"
"47546","47546","Noah Jones","F","1992-02-06","Cônjuge","001-314-096-4210x934"
"47547","47547","Johnny Carter","M","1971-04-01","Cônjuge","2762232037"
"47548","47548","Brian Sims","F","1981-11-15","Cônjuge","(478)713-2672"
"47549","47549","Daniel Gill","M","1985-12-05","Genro","001-356-978-1861"
"47550","47550","Tiffany Murphy","M","1970-01-01","Nora","781-491-0964x45750"
"47551","47551","Dr. Michelle Cordova","M","1993-04-26","Genro","+1-212-618-6042"
"47552","47552","Ryan Moore","F","1963-04-22","Filha","(048)329-3351x0930"
"47553","47553","Briana Snyder","M","1996-08-11","Filho","(488)839-9183x2823"
"47554","47554","Joanna Henderson","F","1978-07-28","Cônjuge","001-243-417-8971"
"47555","47555","Angela Marsh","M","1986-08-23","Sobrinho","(744)021-6926"
"47556","47556","James Rich","F","1959-02-17","Genro","013-141-5790"
"47557","47557","Jennifer Miller","F","1963-09-24","Genro","(713)524-6366"
"47558","47558","Sarah Weaver","M","1956-01-10","Primo","001-456-570-6825x052"
"47559","47559","Victor Roberts","M","1985-01-08","Nora","001-827-864-8924x87721"
"47560","47560","Jill Roberts","M","1965-12-03","Filha","813-054-3222x353"
"47561","47561","Wayne Bentley","M","1968-08-17","Sobrinho","+1-841-220-1709x4007"
"47562","47562","Kelly Miller","M","1978-12-30","Primo","001-871-396-5473"
"47563","47563","Ryan Brown","F","1956-12-21","Genro","290.302.7230x5386"
"47564","47564","Christine Reese","M","1971-03-07","Filha","559.144.7281"
"47565","47565","Randy Richards","M","1999-01-21","Sobrinho","525-006-3433"
"47566","47566","William Harding","M","1985-01-29","Cônjuge","313-392-0860"
"47567","47567","Tonya Nelson","M","1978-04-15","Filho","+1-400-891-7539x57172"
"47568","47568","John Sanford","F","1970-09-21","Cônjuge","001-864-265-3789"
"47569","47569","Mrs. Heather George","F","1983-07-31","Filha","745.186.0525"
"47570","47570","Sharon Robinson","F","1967-10-14","Genro","+1-940-018-6664x7088"
"47571","47571","Michael Butler","M","1954-11-22","Filha","848-007-9496"
"47572","47572","Alexandria Cox","F","1992-11-27","Genro","(514)352-2287x7639"
